path	fqcn	kind	proposed_owner	proposed_status	consumers
src/Analysis/Finding/Contract/Rule/AnalysisContext.php	Qualimetrix\Analysis\Finding\Contract\Rule\AnalysisContext	class	Analysis.Finding	contract	"[{""owner"":""Analysis.Evidence.CircularDependency"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\CircularDependency\\CircularDependencyRule""},{""owner"":""Analysis.Evidence.CodeSmell"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\CodeSmell\\AbstractCodeSmellRule""},{""owner"":""Analysis.Evidence.CodeSmell"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\CodeSmell\\ConstructorOverinjectionRule""},{""owner"":""Analysis.Evidence.CodeSmell"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\CodeSmell\\IdenticalSubExpressionRule""},{""owner"":""Analysis.Evidence.CodeSmell"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\CodeSmell\\LongParameterListRule""},{""owner"":""Analysis.Evidence.CodeSmell"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\CodeSmell\\UnreachableCodeRule""},{""owner"":""Analysis.Evidence.CodeSmell"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\CodeSmell\\UnusedPrivateRule""},{""owner"":""Analysis.Evidence.Cohesion"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Cohesion\\LcomRule""},{""owner"":""Analysis.Evidence.Complexity"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Complexity\\CognitiveComplexityRule""},{""owner"":""Analysis.Evidence.Complexity"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Complexity\\ComplexityRule""},{""owner"":""Analysis.Evidence.Complexity"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Complexity\\NpathComplexityRule""},{""owner"":""Analysis.Evidence.Complexity"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Complexity\\WmcRule""},{""owner"":""Analysis.Evidence.ComputedMetrics"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\ComputedMetrics\\ComputedMetricRule""},{""owner"":""Analysis.Evidence.Coupling"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Coupling\\CboRule""},{""owner"":""Analysis.Evidence.Coupling"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Coupling\\ClassRankRule""},{""owner"":""Analysis.Evidence.Coupling"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Coupling\\DistanceRule""},{""owner"":""Analysis.Evidence.Coupling"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Coupling\\InstabilityRule""},{""owner"":""Analysis.Evidence.Coupling"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Coupling\\UnmatchedFrameworkNamespaceRule""},{""owner"":""Analysis.Evidence.Design"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Design\\DataClass\\DataClassRule""},{""owner"":""Analysis.Evidence.Design"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Design\\GodClass\\GodClassRule""},{""owner"":""Analysis.Evidence.Design"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Design\\Inheritance\\InheritanceRule""},{""owner"":""Analysis.Evidence.Design"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Design\\Inheritance\\NocRule""},{""owner"":""Analysis.Evidence.Design"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Design\\TypeCoverage\\AbstractTypeCoverageRule""},{""owner"":""Analysis.Evidence.Duplication"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Duplication\\CodeDuplicationRule""},{""owner"":""Analysis.Evidence.Maintainability"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Maintainability\\MaintainabilityRule""},{""owner"":""Analysis.Evidence.Security"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Security\\AbstractSecurityPatternRule""},{""owner"":""Analysis.Evidence.Security"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Security\\HardcodedCredentialsRule""},{""owner"":""Analysis.Evidence.Security"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Security\\SensitiveParameterRule""},{""owner"":""Analysis.Evidence.Size"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Size\\ClassCountRule""},{""owner"":""Analysis.Evidence.Size"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Size\\MethodCountRule""},{""owner"":""Analysis.Evidence.Size"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Size\\PropertyCountRule""},{""owner"":""Analysis.Policy.Architecture"",""source_fqcn"":""Qualimetrix\\Analysis\\Policy\\Architecture\\LayerViolation\\LayerDeclarationValidator""},{""owner"":""Analysis.Policy.Architecture"",""source_fqcn"":""Qualimetrix\\Analysis\\Policy\\Architecture\\LayerViolation\\LayerEvidenceCollector""},{""owner"":""Analysis.Policy.Architecture"",""source_fqcn"":""Qualimetrix\\Analysis\\Policy\\Architecture\\LayerViolation\\LayerViolationRule""},{""owner"":""Analysis.Policy.Architecture"",""source_fqcn"":""Qualimetrix\\Analysis\\Policy\\Architecture\\LayerViolation\\UnassignedClassRule""},{""owner"":""Analysis.Policy.Inline"",""source_fqcn"":""Qualimetrix\\Analysis\\Policy\\Inline\\Contract\\Directive\\ThresholdDirectiveAuditInput""},{""owner"":""Analysis.Policy.Inline"",""source_fqcn"":""Qualimetrix\\Analysis\\Policy\\Inline\\Directive\\Audit\\ThresholdDirectiveAudit""},{""owner"":""Analysis.Policy.Inline"",""source_fqcn"":""Qualimetrix\\Analysis\\Policy\\Inline\\Directive\\InlineDirectiveValidator""},{""owner"":""Analysis.Policy.Inline"",""source_fqcn"":""Qualimetrix\\Analysis\\Policy\\Inline\\Directive\\UnusedDirectiveRule""},{""owner"":""Analysis.Run"",""source_fqcn"":""Qualimetrix\\Analysis\\Run\\ExcludeBinding\\UnmatchedExcludeRule""},{""owner"":""Analysis.Run"",""source_fqcn"":""Qualimetrix\\Analysis\\Run\\Pipeline\\AnalysisPipeline""},{""owner"":""Analysis.Run"",""source_fqcn"":""Qualimetrix\\Analysis\\Run\\Pipeline\\PreparedRun""},{""owner"":""Analysis.Run"",""source_fqcn"":""Qualimetrix\\Analysis\\Run\\RuleProducerPreparation""}]"
src/Analysis/Finding/Contract/Rule/Attribute/CliAlias.php	Qualimetrix\Analysis\Finding\Contract\Rule\Attribute\CliAlias	class	Analysis.Finding	contract	"[{""owner"":""Analysis.Evidence.CircularDependency"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\CircularDependency\\CircularDependencyRule""},{""owner"":""Analysis.Evidence.CodeSmell"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\CodeSmell\\ConstructorOverinjectionRule""},{""owner"":""Analysis.Evidence.CodeSmell"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\CodeSmell\\LongParameterListRule""},{""owner"":""Analysis.Evidence.CodeSmell"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\CodeSmell\\UnreachableCodeRule""},{""owner"":""Analysis.Evidence.Cohesion"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Cohesion\\LcomRule""},{""owner"":""Analysis.Evidence.Complexity"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Complexity\\CognitiveComplexityRule""},{""owner"":""Analysis.Evidence.Complexity"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Complexity\\ComplexityRule""},{""owner"":""Analysis.Evidence.Complexity"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Complexity\\NpathComplexityRule""},{""owner"":""Analysis.Evidence.Complexity"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Complexity\\WmcRule""},{""owner"":""Analysis.Evidence.Coupling"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Coupling\\CboRule""},{""owner"":""Analysis.Evidence.Coupling"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Coupling\\ClassRankRule""},{""owner"":""Analysis.Evidence.Coupling"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Coupling\\DistanceRule""},{""owner"":""Analysis.Evidence.Coupling"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Coupling\\InstabilityRule""},{""owner"":""Analysis.Evidence.Design"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Design\\DataClass\\DataClassRule""},{""owner"":""Analysis.Evidence.Design"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Design\\GodClass\\GodClassRule""},{""owner"":""Analysis.Evidence.Design"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Design\\Inheritance\\InheritanceRule""},{""owner"":""Analysis.Evidence.Design"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Design\\Inheritance\\NocRule""},{""owner"":""Analysis.Evidence.Maintainability"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Maintainability\\MaintainabilityRule""},{""owner"":""Analysis.Evidence.Size"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Size\\ClassCountRule""},{""owner"":""Analysis.Evidence.Size"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Size\\MethodCountRule""},{""owner"":""Analysis.Evidence.Size"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Size\\PropertyCountRule""},{""owner"":""Analysis.Policy.Architecture"",""source_fqcn"":""Qualimetrix\\Analysis\\Policy\\Architecture\\LayerViolation\\LayerViolationRule""},{""owner"":""Analysis.Evidence.Design"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Design\\TypeCoverage\\ParamTypeCoverageRule""},{""owner"":""Analysis.Evidence.Design"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Design\\TypeCoverage\\ReturnTypeCoverageRule""},{""owner"":""Analysis.Evidence.Design"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Design\\TypeCoverage\\PropertyTypeCoverageRule""},{""owner"":""Analysis.Policy.Architecture"",""source_fqcn"":""Qualimetrix\\Analysis\\Policy\\Architecture\\LayerViolation\\UnassignedClassRule""}]"
src/Analysis/Finding/Contract/Rule/ChannelDeclarationReader.php	Qualimetrix\Analysis\Finding\Contract\Rule\ChannelDeclarationReader	class	Analysis.Finding	contract	"[{""owner"":""Infrastructure.Console"",""source_fqcn"":""Qualimetrix\\Infrastructure\\Console\\Command\\BaselineConfiguredThresholds""},{""owner"":""Infrastructure.DependencyInjection"",""source_fqcn"":""Qualimetrix\\Infrastructure\\DependencyInjection\\CompilerPass\\ChannelDeclarationCompilerPass""}]"
src/Analysis/Finding/Contract/Rule/ChannelLevelAddressing.php	Qualimetrix\Analysis\Finding\Contract\Rule\ChannelLevelAddressing	class	Analysis.Finding	contract	"[{""owner"":""Analysis.Policy.Inline"",""source_fqcn"":""Qualimetrix\\Analysis\\Policy\\Inline\\Directive\\DirectiveAddressability""},{""owner"":""Analysis.Policy.Inline"",""source_fqcn"":""Qualimetrix\\Analysis\\Policy\\Inline\\Directive\\Audit\\DirectiveUsage""},{""owner"":""Infrastructure.Console"",""source_fqcn"":""Qualimetrix\\Infrastructure\\Console\\ChannelExclusionKeyValidator""},{""owner"":""Infrastructure.Console"",""source_fqcn"":""Qualimetrix\\Infrastructure\\Console\\RuleInputValidator""}]"
src/Analysis/Finding/Contract/Rule/ChannelLevelRefusalWording.php	Qualimetrix\Analysis\Finding\Contract\Rule\ChannelLevelRefusalWording	class	Analysis.Finding	internal	[]
src/Analysis/Finding/Contract/Rule/ChannelLevelSelector.php	Qualimetrix\Analysis\Finding\Contract\Rule\ChannelLevelSelector	class	Analysis.Finding	contract	"[{""owner"":""Analysis.Policy.Inline"",""source_fqcn"":""Qualimetrix\\Analysis\\Policy\\Inline\\Contract\\Suppression\\SuppressionTarget""},{""owner"":""Analysis.Policy.Inline"",""source_fqcn"":""Qualimetrix\\Analysis\\Policy\\Inline\\Directive\\DirectiveAddressability""},{""owner"":""Infrastructure.Console"",""source_fqcn"":""Qualimetrix\\Infrastructure\\Console\\ChannelExclusionKeyValidator""},{""owner"":""Infrastructure.Console"",""source_fqcn"":""Qualimetrix\\Infrastructure\\Console\\RuleInputValidator""}]"
src/Analysis/Finding/Contract/Rule/CliAliasReader.php	Qualimetrix\Analysis\Finding\Contract\Rule\CliAliasReader	class	Analysis.Finding	contract	"[{""owner"":""Infrastructure.Console"",""source_fqcn"":""Qualimetrix\\Infrastructure\\Console\\CheckCommandDefinition""},{""owner"":""Infrastructure.Rule"",""source_fqcn"":""Qualimetrix\\Infrastructure\\Rule\\RuleRegistry""}]"
src/Analysis/Finding/Contract/Rule/FrameworkOptionKeys.php	Qualimetrix\Analysis\Finding\Contract\Rule\FrameworkOptionKeys	class	Analysis.Finding	contract	"[{""owner"":""Infrastructure.Console"",""source_fqcn"":""Qualimetrix\\Infrastructure\\Console\\CliOptionsParser""},{""owner"":""Infrastructure.Console"",""source_fqcn"":""Qualimetrix\\Infrastructure\\Console\\Command\\RulesCommand""},{""owner"":""Infrastructure.Console"",""source_fqcn"":""Qualimetrix\\Infrastructure\\Console\\RuleListingPresenter""}]"
src/Analysis/Finding/Contract/Rule/HierarchicalRuleInterface.php	Qualimetrix\Analysis\Finding\Contract\Rule\HierarchicalRuleInterface	interface	Analysis.Finding	contract	"[{""owner"":""Analysis.Evidence.Complexity"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Complexity\\CognitiveComplexityRule""},{""owner"":""Analysis.Evidence.Complexity"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Complexity\\ComplexityRule""},{""owner"":""Analysis.Evidence.Complexity"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Complexity\\NpathComplexityRule""},{""owner"":""Analysis.Evidence.Coupling"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Coupling\\CboRule""},{""owner"":""Analysis.Evidence.Coupling"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Coupling\\InstabilityRule""}]"
src/Analysis/Finding/Contract/Rule/HierarchicalRuleOptionsInterface.php	Qualimetrix\Analysis\Finding\Contract\Rule\HierarchicalRuleOptionsInterface	interface	Analysis.Finding	contract	"[{""owner"":""Analysis.Evidence.Complexity"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Complexity\\CognitiveComplexityOptions""},{""owner"":""Analysis.Evidence.Complexity"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Complexity\\ComplexityOptions""},{""owner"":""Analysis.Evidence.Complexity"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Complexity\\NpathComplexityOptions""},{""owner"":""Analysis.Evidence.Coupling"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Coupling\\CboOptions""},{""owner"":""Analysis.Evidence.Coupling"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Coupling\\InstabilityOptions""},{""owner"":""Analysis.Policy.Inline"",""source_fqcn"":""Qualimetrix\\Analysis\\Policy\\Inline\\Contract\\RuleValidatorMapFactory""},{""owner"":""Infrastructure.Console"",""source_fqcn"":""Qualimetrix\\Infrastructure\\Console\\Command\\BaselineConfiguredThresholds""}]"
src/Analysis/Finding/Contract/Rule/LevelOptionsInterface.php	Qualimetrix\Analysis\Finding\Contract\Rule\LevelOptionsInterface	interface	Analysis.Finding	contract	"[{""owner"":""Analysis.Evidence.Complexity"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Complexity\\ClassCognitiveComplexityOptions""},{""owner"":""Analysis.Evidence.Complexity"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Complexity\\ClassComplexityOptions""},{""owner"":""Analysis.Evidence.Complexity"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Complexity\\ClassNpathComplexityOptions""},{""owner"":""Analysis.Evidence.Complexity"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Complexity\\CognitiveComplexityOptions""},{""owner"":""Analysis.Evidence.Complexity"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Complexity\\ComplexityOptions""},{""owner"":""Analysis.Evidence.Complexity"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Complexity\\MethodCognitiveComplexityOptions""},{""owner"":""Analysis.Evidence.Complexity"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Complexity\\MethodComplexityOptions""},{""owner"":""Analysis.Evidence.Complexity"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Complexity\\MethodNpathComplexityOptions""},{""owner"":""Analysis.Evidence.Complexity"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Complexity\\NpathComplexityOptions""},{""owner"":""Analysis.Evidence.Coupling"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Coupling\\CboOptions""},{""owner"":""Analysis.Evidence.Coupling"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Coupling\\ClassCboOptions""},{""owner"":""Analysis.Evidence.Coupling"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Coupling\\ClassInstabilityOptions""},{""owner"":""Analysis.Evidence.Coupling"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Coupling\\InstabilityOptions""},{""owner"":""Analysis.Evidence.Coupling"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Coupling\\NamespaceCboOptions""},{""owner"":""Analysis.Evidence.Coupling"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Coupling\\NamespaceInstabilityOptions""},{""owner"":""Infrastructure.Console"",""source_fqcn"":""Qualimetrix\\Infrastructure\\Console\\Command\\BaselineConfiguredThresholds""}]"
src/Analysis/Finding/Contract/Rule/NameSelector.php	Qualimetrix\Analysis\Finding\Contract\Rule\NameSelector	class	Analysis.Finding	contract	"[{""owner"":""Analysis.Policy.Inline"",""source_fqcn"":""Qualimetrix\\Analysis\\Policy\\Inline\\Directive\\DirectiveNameHints""},{""owner"":""Infrastructure.Console"",""source_fqcn"":""Qualimetrix\\Infrastructure\\Console\\ChannelExclusionKeyHints""},{""owner"":""Infrastructure.Rule"",""source_fqcn"":""Qualimetrix\\Infrastructure\\Rule\\ChannelUniverse""},{""owner"":""Analysis.Policy.Inline"",""source_fqcn"":""Qualimetrix\\Analysis\\Policy\\Inline\\Directive\\DirectiveChannelBan""}]"
src/Analysis/Finding/Contract/Rule/NoConfiguredBoundary.php	Qualimetrix\Analysis\Finding\Contract\Rule\NoConfiguredBoundary	enum	Analysis.Finding	contract	"[{""owner"":""Analysis.Evidence.CodeSmell"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\CodeSmell\\LongParameterListOptions""}]"
src/Analysis/Finding/Contract/Rule/Override/IndependentAxisValidator.php	Qualimetrix\Analysis\Finding\Contract\Rule\Override\IndependentAxisValidator	class	Analysis.Finding	contract	"[{""owner"":""Analysis.Evidence.Design"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Design\\DataClass\\DataClassOptions""}]"
src/Analysis/Finding/Contract/Rule/Override/InvertedOverrideValidator.php	Qualimetrix\Analysis\Finding\Contract\Rule\Override\InvertedOverrideValidator	class	Analysis.Finding	contract	"[{""owner"":""Analysis.Evidence.Design"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Design\\TypeCoverage\\TypeCoverageOptions""},{""owner"":""Analysis.Evidence.Maintainability"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Maintainability\\MaintainabilityOptions""}]"
src/Analysis/Finding/Contract/Rule/Override/OverrideValidatorInterface.php	Qualimetrix\Analysis\Finding\Contract\Rule\Override\OverrideValidatorInterface	interface	Analysis.Finding	contract	"[{""owner"":""Analysis.Evidence.Design"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Design\\DataClass\\DataClassOptions""},{""owner"":""Analysis.Evidence.Design"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Design\\GodClass\\GodClassOptions""},{""owner"":""Analysis.Evidence.Design"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Design\\TypeCoverage\\TypeCoverageOptions""},{""owner"":""Analysis.Evidence.Maintainability"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Maintainability\\MaintainabilityOptions""},{""owner"":""Analysis.Policy.Inline"",""source_fqcn"":""Qualimetrix\\Analysis\\Policy\\Inline\\Contract\\RuleValidatorMapFactory""}]"
src/Analysis/Finding/Contract/Rule/Override/StandardOverrideValidatorTrait.php	Qualimetrix\Analysis\Finding\Contract\Rule\Override\StandardOverrideValidatorTrait	trait	Analysis.Finding	contract	"[{""owner"":""Analysis.Evidence.CodeSmell"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\CodeSmell\\ConstructorOverinjectionOptions""},{""owner"":""Analysis.Evidence.CodeSmell"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\CodeSmell\\LongParameterListOptions""},{""owner"":""Analysis.Evidence.CodeSmell"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\CodeSmell\\UnreachableCodeOptions""},{""owner"":""Analysis.Evidence.Cohesion"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Cohesion\\LcomOptions""},{""owner"":""Analysis.Evidence.Complexity"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Complexity\\ClassCognitiveComplexityOptions""},{""owner"":""Analysis.Evidence.Complexity"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Complexity\\ClassComplexityOptions""},{""owner"":""Analysis.Evidence.Complexity"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Complexity\\ClassNpathComplexityOptions""},{""owner"":""Analysis.Evidence.Complexity"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Complexity\\MethodCognitiveComplexityOptions""},{""owner"":""Analysis.Evidence.Complexity"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Complexity\\MethodComplexityOptions""},{""owner"":""Analysis.Evidence.Complexity"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Complexity\\MethodNpathComplexityOptions""},{""owner"":""Analysis.Evidence.Complexity"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Complexity\\WmcOptions""},{""owner"":""Analysis.Evidence.Coupling"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Coupling\\ClassCboOptions""},{""owner"":""Analysis.Evidence.Coupling"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Coupling\\ClassInstabilityOptions""},{""owner"":""Analysis.Evidence.Coupling"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Coupling\\ClassRankOptions""},{""owner"":""Analysis.Evidence.Coupling"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Coupling\\DistanceOptions""},{""owner"":""Analysis.Evidence.Coupling"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Coupling\\NamespaceCboOptions""},{""owner"":""Analysis.Evidence.Coupling"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Coupling\\NamespaceInstabilityOptions""},{""owner"":""Analysis.Evidence.Design"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Design\\Inheritance\\InheritanceOptions""},{""owner"":""Analysis.Evidence.Design"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Design\\Inheritance\\NocOptions""},{""owner"":""Analysis.Evidence.Duplication"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Duplication\\CodeDuplicationOptions""},{""owner"":""Analysis.Evidence.Size"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Size\\ClassCountOptions""},{""owner"":""Analysis.Evidence.Size"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Size\\MethodCountOptions""},{""owner"":""Analysis.Evidence.Size"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Size\\PropertyCountOptions""}]"
src/Analysis/Finding/Contract/Rule/Override/WarningOnlyValidator.php	Qualimetrix\Analysis\Finding\Contract\Rule\Override\WarningOnlyValidator	class	Analysis.Finding	contract	"[{""owner"":""Analysis.Evidence.Design"",""source_fqcn"":""Qualimetrix\\Analysis\\Evidence\\Design\\GodClass\\GodClassOptions""}]"
src/Analysis/Finding/Contract/Rule/ProducerName.php	Qualimetrix\Analysis\Finding\Contract\Rule\ProducerName	class	Analysis.Finding	contract	"[{""owner"":""Infrastructure.DependencyInjection"",""source_fqcn"":""Qualimetrix\\Infrastructure\\DependencyInjection\\CompilerPass\\ChannelDeclarationCompilerPass""}]"
src/Analysis/Finding/Contract/Rule/RuleChannelRegistryInterface.php	Qualimetrix\Analysis\Finding\Contract\Rule\RuleChannelRegistryInterface	interface	Analysis.Finding	contract	"[{""owner"":""Infrastructure.Console"",""source_fqcn"":""Qualimetrix\\Infrastructure\\Console\\AnalysisRuntimeConfigurator""},{""owner"":""Infrastructure.Console"",""source_fqcn"":""Qualimetrix\\Infrastructure\\Console\\RuleInputValidator""},{""owner"":""Infrastructure.DependencyInjection"",""source_fqcn"":""Qualimetrix\\Infrastructure\\DependencyInjection\\Configurator\\RuleConfigurator""},{""owner"":""Infrastructure.Console"",""source_fqcn"":""Qualimetrix\\Infrastructure\\Console\\Command\\RulesCommand""},{""owner"":""Infrastructure.DependencyInjection"",""source_fqcn"":""Qualimetrix\\Infrastructure\\DependencyInjection\\Configurator\\OutputConfigurator""}]"
src/Analysis/Finding/Contract/Rule/RuleDefinitionInterface.php	Qualimetrix\Analysis\Finding\Contract\Rule\RuleDefinitionInterface	interface	Analysis.Finding	contract	"[{""owner"":""Analysis.Policy.Inline"",""source_fqcn"":""Qualimetrix\\Analysis\\Policy\\Inline\\Contract\\RuleValidatorMapFactory""}]"
src/Analysis/Finding/Contract/Rule/RuleDocsPageReader.php	Qualimetrix\Analysis\Finding\Contract\Rule\RuleDocsPageReader	class	Analysis.Finding	contract	"[{""owner"":""Infrastructure.DependencyInjection"",""source_fqcn"":""Qualimetrix\\Infrastructure\\DependencyInjection\\CompilerPass\\ChannelDeclarationCompilerPass""}]"
src/Analysis/Finding/Contract/Rule/RuleFamily.php	Qualimetrix\Analysis\Finding\Contract\Rule\RuleFamily	class	Analysis.Finding	internal	[]
src/Analysis/Finding/Contract/Rule/RuleNameReader.php	Qualimetrix\Analysis\Finding\Contract\Rule\RuleNameReader	class	Analysis.Finding	contract	"[{""owner"":""Analysis.Policy.Inline"",""source_fqcn"":""Qualimetrix\\Analysis\\Policy\\Inline\\Contract\\RuleValidatorMapFactory""},{""owner"":""Infrastructure.Console"",""source_fqcn"":""Qualimetrix\\Infrastructure\\Console\\Command\\BaselineConfiguredThresholds""},{""owner"":""Infrastructure.DependencyInjection"",""source_fqcn"":""Qualimetrix\\Infrastructure\\DependencyInjection\\CompilerPass\\ChannelDeclarationCompilerPass""},{""owner"":""Infrastructure.DependencyInjection"",""source_fqcn"":""Qualimetrix\\Infrastructure\\DependencyInjection\\CompilerPass\\RuleOptionsCompilerPass""},{""owner"":""Infrastructure.DependencyInjection"",""source_fqcn"":""Qualimetrix\\Infrastructure\\DependencyInjection\\CompilerPass\\RuleRegistryCompilerPass""},{""owner"":""Infrastructure.Rule"",""source_fqcn"":""Qualimetrix\\Infrastructure\\Rule\\RuleRegistry""}]"
src/Analysis/Finding/Contract/Rule/RuleOptionAddress.php	Qualimetrix\Analysis\Finding\Contract\Rule\RuleOptionAddress	class	Analysis.Finding	internal	[]
